Date,Buy Cash,Buy Transfer,Sell,inflation_rate_vn,inflation_rate_us,fdi_vn,fdi_us
2021-09-16,22630.0,22660.0,22860.0,0.0206,0.054,11.786666666666667,79.1
2021-09-17,22640.0,22670.0,22870.0,0.0206,0.054,11.786666666666667,79.1
2021-09-18,22640.0,22670.0,22870.0,0.0206,0.054,11.786666666666667,79.1
2021-09-19,22640.0,22670.0,22870.0,0.0206,0.054,11.786666666666667,79.1
2021-09-20,22645.0,22675.0,22875.0,0.0206,0.054,11.786666666666667,79.1
2021-09-21,22640.0,22670.0,22870.0,0.0206,0.054,11.786666666666667,79.1
2021-09-22,22630.0,22660.0,22860.0,0.0206,0.054,11.786666666666667,79.1
2021-09-23,22630.0,22660.0,22860.0,0.0206,0.054,11.786666666666667,79.1
2021-09-24,22630.0,22660.0,22860.0,0.0206,0.054,11.786666666666667,79.1
2021-09-25,22630.0,22660.0,22860.0,0.0206,0.054,11.786666666666667,79.1
2021-09-26,22630.0,22660.0,22860.0,0.0206,0.054,11.786666666666667,79.1
2021-09-27,22630.0,22660.0,22860.0,0.0206,0.054,11.786666666666667,79.1
2021-09-28,22640.0,22670.0,22870.0,0.0206,0.054,11.786666666666667,79.1
2021-09-29,22630.0,22660.0,22860.0,0.0206,0.054,11.786666666666667,79.1
2021-09-30,22630.0,22660.0,22860.0,0.0206,0.054,11.786666666666667,79.1
2021-10-01,22630.0,22660.0,22860.0,0.0177,0.062,17.33,73.5
2021-10-02,22630.0,22660.0,22860.0,0.0177,0.062,17.33,73.5
2021-10-03,22630.0,22660.0,22860.0,0.0177,0.062,17.33,73.5
2021-10-04,22630.0,22660.0,22860.0,0.0177,0.062,17.33,73.5
2021-10-05,22630.0,22660.0,22860.0,0.0177,0.062,17.33,73.5
2021-10-06,22630.0,22660.0,22860.0,0.0177,0.062,17.33,73.5
2021-10-07,22630.0,22660.0,22860.0,0.0177,0.062,17.33,73.5
2021-10-08,22630.0,22660.0,22860.0,0.0177,0.062,17.33,73.5
2021-10-09,22630.0,22660.0,22860.0,0.0177,0.062,17.33,73.5
2021-10-10,22630.0,22660.0,22860.0,0.0177,0.062,17.33,73.5
2021-10-11,22630.0,22660.0,22860.0,0.0177,0.062,17.33,73.5
2021-10-12,22620.0,22650.0,22850.0,0.0177,0.062,17.33,73.5
2021-10-13,22630.0,22660.0,22860.0,0.0177,0.062,17.33,73.5
2021-10-14,22630.0,22660.0,22860.0,0.0177,0.062,17.33,73.5
2021-10-15,22630.0,22660.0,22860.0,0.0177,0.062,17.33,73.5
2021-10-16,22630.0,22660.0,22860.0,0.0177,0.062,17.33,73.5
2021-10-17,22630.0,22660.0,22860.0,0.0177,0.062,17.33,73.5
2021-10-18,22630.0,22660.0,22860.0,0.0177,0.062,17.33,73.5
2021-10-19,22630.0,22660.0,22860.0,0.0177,0.062,17.33,73.5
2021-10-20,22625.0,22655.0,22855.0,0.0177,0.062,17.33,73.5
2021-10-21,22625.0,22655.0,22855.0,0.0177,0.062,17.33,73.5
2021-10-22,22625.0,22655.0,22855.0,0.0177,0.062,17.33,73.5
2021-10-23,22625.0,22655.0,22855.0,0.0177,0.062,17.33,73.5
2021-10-24,22625.0,22655.0,22855.0,0.0177,0.062,17.33,73.5
2021-10-25,22625.0,22655.0,22855.0,0.0177,0.062,17.33,73.5
2021-10-26,22625.0,22655.0,22855.0,0.0177,0.062,17.33,73.5
2021-10-27,22625.0,22655.0,22855.0,0.0177,0.062,17.33,73.5
2021-10-28,22625.0,22655.0,22855.0,0.0177,0.062,17.33,73.5
2021-10-29,22620.0,22650.0,22850.0,0.0177,0.062,17.33,73.5
2021-10-30,22620.0,22650.0,22850.0,0.0177,0.062,17.33,73.5
2021-10-31,22620.0,22650.0,22850.0,0.0177,0.062,17.33,73.5
2021-11-01,22620.0,22650.0,22850.0,0.021,0.068,17.33,73.5
2021-11-02,22620.0,22650.0,22850.0,0.021,0.068,17.33,73.5
2021-11-03,22600.0,22630.0,22830.0,0.021,0.068,17.33,73.5
2021-11-04,22550.0,22580.0,22780.0,0.021,0.068,17.33,73.5
2021-11-05,22540.0,22570.0,22770.0,0.021,0.068,17.33,73.5
2021-11-06,22540.0,22570.0,22770.0,0.021,0.068,17.33,73.5
2021-11-07,22540.0,22570.0,22770.0,0.021,0.068,17.33,73.5
2021-11-08,22530.0,22560.0,22760.0,0.021,0.068,17.33,73.5
2021-11-09,22530.0,22560.0,22760.0,0.021,0.068,17.33,73.5
2021-11-10,22530.0,22560.0,22760.0,0.021,0.068,17.33,73.5
2021-11-11,22515.0,22545.0,22745.0,0.021,0.068,17.33,73.5
2021-11-12,22515.0,22545.0,22745.0,0.021,0.068,17.33,73.5
2021-11-13,22515.0,22545.0,22745.0,0.021,0.068,17.33,73.5
2021-11-14,22515.0,22545.0,22745.0,0.021,0.068,17.33,73.5
2021-11-15,22520.0,22550.0,22750.0,0.021,0.068,17.33,73.5
2021-11-16,22520.0,22550.0,22750.0,0.021,0.068,17.33,73.5
2021-11-17,22520.0,22550.0,22750.0,0.021,0.068,17.33,73.5
2021-11-18,22520.0,22550.0,22750.0,0.021,0.068,17.33,73.5
2021-11-19,22525.0,22555.0,22755.0,0.021,0.068,17.33,73.5
2021-11-20,22525.0,22555.0,22755.0,0.021,0.068,17.33,73.5
2021-11-21,22525.0,22555.0,22755.0,0.021,0.068,17.33,73.5
2021-11-22,22540.0,22570.0,22770.0,0.021,0.068,17.33,73.5
2021-11-23,22545.0,22575.0,22775.0,0.021,0.068,17.33,73.5
2021-11-24,22555.0,22585.0,22785.0,0.021,0.068,17.33,73.5
2021-11-25,22545.0,22575.0,22775.0,0.021,0.068,17.33,73.5
2021-11-26,22545.0,22575.0,22775.0,0.021,0.068,17.33,73.5
2021-11-27,22545.0,22575.0,22775.0,0.021,0.068,17.33,73.5
2021-11-28,22545.0,22575.0,22775.0,0.021,0.068,17.33,73.5
2021-11-29,22560.0,22590.0,22790.0,0.021,0.068,17.33,73.5
2021-11-30,22570.0,22600.0,22800.0,0.021,0.068,17.33,73.5
2021-12-01,22580.0,22610.0,22810.0,0.0181,0.07,17.33,73.5
2021-12-02,22600.0,22630.0,22830.0,0.0181,0.07,17.33,73.5
2021-12-03,22670.0,22700.0,22940.0,0.0181,0.07,17.33,73.5
2021-12-04,22670.0,22700.0,22940.0,0.0181,0.07,17.33,73.5
2021-12-05,22670.0,22700.0,22940.0,0.0181,0.07,17.33,73.5
2021-12-06,22950.0,22980.0,23220.0,0.0181,0.07,17.33,73.5
2021-12-07,22930.0,22960.0,23200.0,0.0181,0.07,17.33,73.5
2021-12-08,22810.0,22840.0,23080.0,0.0181,0.07,17.33,73.5
2021-12-09,22830.0,22860.0,23100.0,0.0181,0.07,17.33,73.5
2021-12-10,22830.0,22860.0,23100.0,0.0181,0.07,17.33,73.5
2021-12-11,22830.0,22860.0,23100.0,0.0181,0.07,17.33,73.5
2021-12-12,22830.0,22860.0,23100.0,0.0181,0.07,17.33,73.5
2021-12-13,22820.0,22850.0,23090.0,0.0181,0.07,17.33,73.5
2021-12-14,22840.0,22870.0,23110.0,0.0181,0.07,17.33,73.5
2021-12-15,22870.0,22900.0,23140.0,0.0181,0.07,17.33,73.5
2021-12-16,22850.0,22880.0,23120.0,0.0181,0.07,17.33,73.5
2021-12-17,22790.0,22820.0,23100.0,0.0181,0.07,17.33,73.5
2021-12-18,22790.0,22820.0,23100.0,0.0181,0.07,17.33,73.5
2021-12-19,22790.0,22820.0,23100.0,0.0181,0.07,17.33,73.5
2021-12-20,22760.0,22790.0,23070.0,0.0181,0.07,17.33,73.5
2021-12-21,22730.0,22760.0,23040.0,0.0181,0.07,17.33,73.5
2021-12-22,22780.0,22810.0,23090.0,0.0181,0.07,17.33,73.5
2021-12-23,22785.0,22815.0,23095.0,0.0181,0.07,17.33,73.5
2021-12-24,22700.0,22730.0,23010.0,0.0181,0.07,17.33,73.5
2021-12-25,22700.0,22730.0,23010.0,0.0181,0.07,17.33,73.5
2021-12-26,22700.0,22730.0,23010.0,0.0181,0.07,17.33,73.5
2021-12-27,22620.0,22650.0,22930.0,0.0181,0.07,17.33,73.5
2021-12-28,22670.0,22700.0,22980.0,0.0181,0.07,17.33,73.5
2021-12-29,22670.0,22700.0,22980.0,0.0181,0.07,17.33,73.5
2021-12-30,22610.0,22640.0,22920.0,0.0181,0.07,17.33,73.5
2021-12-31,22610.0,22640.0,22920.0,0.0181,0.07,17.33,73.5
2022-01-01,22610.0,22640.0,22920.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-02,22610.0,22640.0,22920.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-03,22610.0,22640.0,22920.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-04,22610.0,22640.0,22920.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-05,22590.0,22620.0,22900.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-06,22590.0,22620.0,22900.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-07,22540.0,22570.0,22850.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-08,22540.0,22570.0,22850.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-09,22540.0,22570.0,22850.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-10,22510.0,22540.0,22820.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-11,22530.0,22560.0,22840.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-12,22530.0,22560.0,22840.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-13,22530.0,22560.0,22840.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-14,22540.0,22570.0,22850.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-15,22540.0,22570.0,22850.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-16,22540.0,22570.0,22850.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-17,22540.0,22570.0,22850.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-18,22560.0,22590.0,22870.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-19,22530.0,22560.0,22840.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-20,22470.0,22500.0,22780.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-21,22450.0,22480.0,22760.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-22,22450.0,22480.0,22760.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-23,22450.0,22480.0,22760.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-24,22500.0,22530.0,22810.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-25,22470.0,22500.0,22780.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-26,22460.0,22490.0,22770.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-27,22470.0,22500.0,22780.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-28,22470.0,22500.0,22780.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-29,22470.0,22500.0,22780.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-30,22470.0,22500.0,22780.0,0.0194,0.075,2.9033333333333338,72.4
2022-01-31,22470.0,22500.0,22780.0,0.0194,0.075,2.9033333333333338,72.4
2022-02-01,22470.0,22500.0,22780.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-02,22470.0,22500.0,22780.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-03,22470.0,22500.0,22780.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-04,22470.0,22500.0,22780.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-05,22470.0,22500.0,22780.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-06,22470.0,22500.0,22780.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-07,22500.0,22530.0,22810.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-08,22570.0,22600.0,22880.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-09,22520.0,22550.0,22830.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-10,22510.0,22540.0,22820.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-11,22520.0,22550.0,22830.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-12,22520.0,22550.0,22830.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-13,22520.0,22550.0,22830.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-14,22550.0,22580.0,22860.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-15,22580.0,22610.0,22890.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-16,22590.0,22620.0,22900.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-17,22620.0,22650.0,22930.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-18,22670.0,22700.0,22980.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-19,22670.0,22700.0,22980.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-20,22670.0,22700.0,22980.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-21,22620.0,22650.0,22930.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-22,22630.0,22660.0,22940.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-23,22650.0,22680.0,22960.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-24,22650.0,22680.0,22960.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-25,22650.0,22680.0,22960.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-26,22650.0,22680.0,22960.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-27,22650.0,22680.0,22960.0,0.0142,0.079,2.9033333333333338,72.4
2022-02-28,22640.0,22670.0,22950.0,0.0142,0.079,2.9033333333333338,72.4
2022-03-01,22640.0,22670.0,22950.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-02,22670.0,22700.0,22980.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-03,22670.0,22700.0,22980.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-04,22670.0,22700.0,22980.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-05,22670.0,22700.0,22980.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-06,22670.0,22700.0,22980.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-07,22680.0,22710.0,22990.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-08,22680.0,22710.0,22990.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-09,22680.0,22710.0,22990.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-10,22670.0,22700.0,22980.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-11,22700.0,22730.0,23010.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-12,22700.0,22730.0,23010.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-13,22700.0,22730.0,23010.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-14,22720.0,22750.0,23030.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-15,22720.0,22750.0,23030.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-16,22710.0,22740.0,23020.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-17,22710.0,22740.0,23020.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-18,22690.0,22720.0,23000.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-19,22690.0,22720.0,23000.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-20,22690.0,22720.0,23000.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-21,22700.0,22730.0,23010.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-22,22705.0,22735.0,23015.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-23,22710.0,22740.0,23020.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-24,22705.0,22735.0,23015.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-25,22700.0,22730.0,23010.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-26,22700.0,22730.0,23010.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-27,22700.0,22730.0,23010.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-28,22705.0,22735.0,23015.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-29,22710.0,22740.0,23020.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-30,22690.0,22720.0,23000.0,0.0241,0.085,2.9033333333333338,72.4
2022-03-31,22670.0,22700.0,22980.0,0.0241,0.085,2.9033333333333338,72.4
2022-04-01,22670.0,22700.0,22980.0,0.0264,0.083,7.866666666666667,75.5
2022-04-02,22670.0,22700.0,22980.0,0.0264,0.083,7.866666666666667,75.5
2022-04-03,22670.0,22700.0,22980.0,0.0264,0.083,7.866666666666667,75.5
2022-04-04,22670.0,22700.0,22980.0,0.0264,0.083,7.866666666666667,75.5
2022-04-05,22700.0,22730.0,23010.0,0.0264,0.083,7.866666666666667,75.5
2022-04-06,22700.0,22730.0,23010.0,0.0264,0.083,7.866666666666667,75.5
2022-04-07,22690.0,22720.0,23000.0,0.0264,0.083,7.866666666666667,75.5
2022-04-08,22690.0,22720.0,23000.0,0.0264,0.083,7.866666666666667,75.5
2022-04-09,22690.0,22720.0,23000.0,0.0264,0.083,7.866666666666667,75.5
2022-04-10,22690.0,22720.0,23000.0,0.0264,0.083,7.866666666666667,75.5
2022-04-11,22690.0,22720.0,23000.0,0.0264,0.083,7.866666666666667,75.5
2022-04-12,22715.0,22745.0,23025.0,0.0264,0.083,7.866666666666667,75.5
2022-04-13,22710.0,22740.0,23020.0,0.0264,0.083,7.866666666666667,75.5
2022-04-14,22730.0,22760.0,23040.0,0.0264,0.083,7.866666666666667,75.5
2022-04-15,22730.0,22760.0,23040.0,0.0264,0.083,7.866666666666667,75.5
2022-04-16,22730.0,22760.0,23040.0,0.0264,0.083,7.866666666666667,75.5
2022-04-17,22730.0,22760.0,23040.0,0.0264,0.083,7.866666666666667,75.5
2022-04-18,22750.0,22780.0,23060.0,0.0264,0.083,7.866666666666667,75.5
2022-04-19,22785.0,22815.0,23095.0,0.0264,0.083,7.866666666666667,75.5
2022-04-20,22795.0,22825.0,23105.0,0.0264,0.083,7.866666666666667,75.5
2022-04-21,22795.0,22825.0,23105.0,0.0264,0.083,7.866666666666667,75.5
2022-04-22,22800.0,22830.0,23110.0,0.0264,0.083,7.866666666666667,75.5
2022-04-23,22800.0,22830.0,23110.0,0.0264,0.083,7.866666666666667,75.5
2022-04-24,22800.0,22830.0,23110.0,0.0264,0.083,7.866666666666667,75.5
2022-04-25,22810.0,22840.0,23120.0,0.0264,0.083,7.866666666666667,75.5
2022-04-26,22810.0,22840.0,23120.0,0.0264,0.083,7.866666666666667,75.5
2022-04-27,22795.0,22825.0,23105.0,0.0264,0.083,7.866666666666667,75.5
2022-04-28,22780.0,22810.0,23090.0,0.0264,0.083,7.866666666666667,75.5
2022-04-29,22785.0,22815.0,23095.0,0.0264,0.083,7.866666666666667,75.5
2022-04-30,22785.0,22815.0,23095.0,0.0264,0.083,7.866666666666667,75.5
2022-05-01,22785.0,22815.0,23095.0,0.0286,0.086,7.866666666666667,75.5
2022-05-02,22785.0,22815.0,23095.0,0.0286,0.086,7.866666666666667,75.5
2022-05-03,22785.0,22815.0,23095.0,0.0286,0.086,7.866666666666667,75.5
2022-05-04,22800.0,22830.0,23110.0,0.0286,0.086,7.866666666666667,75.5
2022-05-05,22780.0,22810.0,23090.0,0.0286,0.086,7.866666666666667,75.5
2022-05-06,22780.0,22810.0,23090.0,0.0286,0.086,7.866666666666667,75.5
2022-05-07,22780.0,22810.0,23090.0,0.0286,0.086,7.866666666666667,75.5
2022-05-08,22780.0,22810.0,23090.0,0.0286,0.086,7.866666666666667,75.5
2022-05-09,22785.0,22815.0,23095.0,0.0286,0.086,7.866666666666667,75.5
2022-05-10,22765.0,22795.0,23075.0,0.0286,0.086,7.866666666666667,75.5
2022-05-11,22890.0,22920.0,23200.0,0.0286,0.086,7.866666666666667,75.5
2022-05-12,22920.0,22950.0,23230.0,0.0286,0.086,7.866666666666667,75.5
2022-05-13,22920.0,22950.0,23230.0,0.0286,0.086,7.866666666666667,75.5
2022-05-14,22920.0,22950.0,23230.0,0.0286,0.086,7.866666666666667,75.5
2022-05-15,22920.0,22950.0,23230.0,0.0286,0.086,7.866666666666667,75.5
2022-05-16,22920.0,22950.0,23230.0,0.0286,0.086,7.866666666666667,75.5
2022-05-17,22960.0,22990.0,23270.0,0.0286,0.086,7.866666666666667,75.5
2022-05-18,22970.0,23000.0,23280.0,0.0286,0.086,7.866666666666667,75.5
2022-05-19,22995.0,23025.0,23305.0,0.0286,0.086,7.866666666666667,75.5
2022-05-20,23000.0,23030.0,23310.0,0.0286,0.086,7.866666666666667,75.5
2022-05-21,23000.0,23030.0,23310.0,0.0286,0.086,7.866666666666667,75.5
2022-05-22,23000.0,23030.0,23310.0,0.0286,0.086,7.866666666666667,75.5
2022-05-23,23005.0,23035.0,23315.0,0.0286,0.086,7.866666666666667,75.5
2022-05-24,23040.0,23070.0,23350.0,0.0286,0.086,7.866666666666667,75.5
2022-05-25,23040.0,23070.0,23350.0,0.0286,0.086,7.866666666666667,75.5
2022-05-26,23030.0,23060.0,23340.0,0.0286,0.086,7.866666666666667,75.5
2022-05-27,23030.0,23060.0,23340.0,0.0286,0.086,7.866666666666667,75.5
2022-05-28,23030.0,23060.0,23340.0,0.0286,0.086,7.866666666666667,75.5
2022-05-29,23030.0,23060.0,23340.0,0.0286,0.086,7.866666666666667,75.5
2022-05-30,23020.0,23050.0,23330.0,0.0286,0.086,7.866666666666667,75.5
2022-05-31,23020.0,23050.0,23330.0,0.0286,0.086,7.866666666666667,75.5
2022-06-01,23030.0,23060.0,23340.0,0.0337,0.091,7.866666666666667,75.5
2022-06-02,23040.0,23070.0,23350.0,0.0337,0.091,7.866666666666667,75.5
2022-06-03,23030.0,23060.0,23340.0,0.0337,0.091,7.866666666666667,75.5
2022-06-04,23030.0,23060.0,23340.0,0.0337,0.091,7.866666666666667,75.5
2022-06-05,23030.0,23060.0,23340.0,0.0337,0.091,7.866666666666667,75.5
2022-06-06,23025.0,23055.0,23335.0,0.0337,0.091,7.866666666666667,75.5
2022-06-07,23015.0,23045.0,23325.0,0.0337,0.091,7.866666666666667,75.5
2022-06-08,23020.0,23050.0,23330.0,0.0337,0.091,7.866666666666667,75.5
2022-06-09,23000.0,23030.0,23310.0,0.0337,0.091,7.866666666666667,75.5
2022-06-10,23000.0,23030.0,23310.0,0.0337,0.091,7.866666666666667,75.5
2022-06-11,23000.0,23030.0,23310.0,0.0337,0.091,7.866666666666667,75.5
2022-06-12,23000.0,23030.0,23310.0,0.0337,0.091,7.866666666666667,75.5
2022-06-13,23030.0,23060.0,23340.0,0.0337,0.091,7.866666666666667,75.5
2022-06-14,23060.0,23090.0,23370.0,0.0337,0.091,7.866666666666667,75.5
2022-06-15,23050.0,23080.0,23360.0,0.0337,0.091,7.866666666666667,75.5
2022-06-16,23060.0,23090.0,23370.0,0.0337,0.091,7.866666666666667,75.5
2022-06-17,23070.0,23100.0,23380.0,0.0337,0.091,7.866666666666667,75.5
2022-06-18,23070.0,23100.0,23380.0,0.0337,0.091,7.866666666666667,75.5
2022-06-19,23070.0,23100.0,23380.0,0.0337,0.091,7.866666666666667,75.5
2022-06-20,23070.0,23100.0,23380.0,0.0337,0.091,7.866666666666667,75.5
2022-06-21,23070.0,23100.0,23380.0,0.0337,0.091,7.866666666666667,75.5
2022-06-22,23075.0,23105.0,23385.0,0.0337,0.091,7.866666666666667,75.5
2022-06-23,23080.0,23110.0,23390.0,0.0337,0.091,7.866666666666667,75.5
2022-06-24,23080.0,23110.0,23390.0,0.0337,0.091,7.866666666666667,75.5
2022-06-25,23080.0,23110.0,23390.0,0.0337,0.091,7.866666666666667,75.5
2022-06-26,23080.0,23110.0,23390.0,0.0337,0.091,7.866666666666667,75.5
2022-06-27,23080.0,23110.0,23390.0,0.0337,0.091,7.866666666666667,75.5
2022-06-28,23080.0,23110.0,23390.0,0.0337,0.091,7.866666666666667,75.5
2022-06-29,23070.0,23100.0,23380.0,0.0337,0.091,7.866666666666667,75.5
2022-06-30,23105.0,23135.0,23415.0,0.0337,0.091,7.866666666666667,75.5
2022-07-01,23130.0,23160.0,23440.0,0.0314,0.085,13.256666666666668,73.3
2022-07-02,23130.0,23160.0,23440.0,0.0314,0.085,13.256666666666668,73.3
2022-07-03,23130.0,23160.0,23440.0,0.0314,0.085,13.256666666666668,73.3
2022-07-04,23160.0,23190.0,23470.0,0.0314,0.085,13.256666666666668,73.3
2022-07-05,23180.0,23210.0,23490.0,0.0314,0.085,13.256666666666668,73.3
2022-07-06,23195.0,23225.0,23505.0,0.0314,0.085,13.256666666666668,73.3
2022-07-07,23180.0,23210.0,23490.0,0.0314,0.085,13.256666666666668,73.3
2022-07-08,23190.0,23220.0,23500.0,0.0314,0.085,13.256666666666668,73.3
2022-07-09,23190.0,23220.0,23500.0,0.0314,0.085,13.256666666666668,73.3
2022-07-10,23190.0,23220.0,23500.0,0.0314,0.085,13.256666666666668,73.3
2022-07-11,23180.0,23210.0,23490.0,0.0314,0.085,13.256666666666668,73.3
2022-07-12,23210.0,23240.0,23520.0,0.0314,0.085,13.256666666666668,73.3
2022-07-13,23220.0,23250.0,23530.0,0.0314,0.085,13.256666666666668,73.3
2022-07-14,23235.0,23265.0,23545.0,0.0314,0.085,13.256666666666668,73.3
2022-07-15,23270.0,23300.0,23580.0,0.0314,0.085,13.256666666666668,73.3
2022-07-16,23270.0,23300.0,23580.0,0.0314,0.085,13.256666666666668,73.3
2022-07-17,23270.0,23300.0,23580.0,0.0314,0.085,13.256666666666668,73.3
2022-07-18,23280.0,23310.0,23590.0,0.0314,0.085,13.256666666666668,73.3
2022-07-19,23260.0,23290.0,23570.0,0.0314,0.085,13.256666666666668,73.3
2022-07-20,23250.0,23280.0,23560.0,0.0314,0.085,13.256666666666668,73.3
2022-07-21,23250.0,23280.0,23560.0,0.0314,0.085,13.256666666666668,73.3
2022-07-22,23240.0,23270.0,23550.0,0.0314,0.085,13.256666666666668,73.3
2022-07-23,23240.0,23270.0,23550.0,0.0314,0.085,13.256666666666668,73.3
2022-07-24,23240.0,23270.0,23550.0,0.0314,0.085,13.256666666666668,73.3
2022-07-25,23220.0,23250.0,23530.0,0.0314,0.085,13.256666666666668,73.3
2022-07-26,23185.0,23215.0,23495.0,0.0314,0.085,13.256666666666668,73.3
2022-07-27,23200.0,23230.0,23510.0,0.0314,0.085,13.256666666666668,73.3
2022-07-28,23210.0,23240.0,23520.0,0.0314,0.085,13.256666666666668,73.3
2022-07-29,23170.0,23200.0,23480.0,0.0314,0.085,13.256666666666668,73.3
2022-07-30,23170.0,23200.0,23480.0,0.0314,0.085,13.256666666666668,73.3
2022-07-31,23170.0,23200.0,23480.0,0.0314,0.085,13.256666666666668,73.3
2022-08-01,23180.0,23210.0,23490.0,0.0289,0.083,13.256666666666668,73.3
2022-08-02,23190.0,23220.0,23500.0,0.0289,0.083,13.256666666666668,73.3
2022-08-03,23220.0,23250.0,23530.0,0.0289,0.083,13.256666666666668,73.3
2022-08-04,23230.0,23260.0,23540.0,0.0289,0.083,13.256666666666668,73.3
2022-08-05,23220.0,23250.0,23530.0,0.0289,0.083,13.256666666666668,73.3
2022-08-06,23220.0,23250.0,23530.0,0.0289,0.083,13.256666666666668,73.3
2022-08-07,23220.0,23250.0,23530.0,0.0289,0.083,13.256666666666668,73.3
2022-08-08,23220.0,23250.0,23530.0,0.0289,0.083,13.256666666666668,73.3
2022-08-09,23220.0,23250.0,23530.0,0.0289,0.083,13.256666666666668,73.3
2022-08-10,23220.0,23250.0,23530.0,0.0289,0.083,13.256666666666668,73.3
2022-08-11,23220.0,23250.0,23530.0,0.0289,0.083,13.256666666666668,73.3
2022-08-12,23220.0,23250.0,23530.0,0.0289,0.083,13.256666666666668,73.3
